framework,branch,commit_id,model_name,platform,soc_code,soc_name,cpu,gpu,npu/apu/xpu/dsp,product,power_mode,backend,cpu_thread_num,avg,max,min,std_dev,battery_level,system_version,repeats,warmup,imei
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,52.567,53.205,46.44,1.655,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,34.342,36.943,29.754,2.554,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENCL,1,15.909,21.217,11.184,2.026,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENGL,1,19.893,21.04,19.242,0.162,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,16.3,17.708,15.625,0.258,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,1,97.505,97.711,97.311,0.082,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,60.893,61.03,60.698,0.058,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,42.078,43.749,37.346,1.932,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENCL,1,14.041,17.417,12.092,0.647,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENGL,1,17.104,18.652,15.901,0.388,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,14.917,17.161,14.403,0.222,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,1,73.341,73.708,72.369,0.164,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,42.359,43.855,40.284,0.845,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,26.177,27.308,22.443,1.541,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENCL,1,15.582,19.33,9.131,3.027,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENGL,1,15.046,15.881,14.517,0.176,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,13.091,14.332,12.505,0.252,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,1,102.377,103.353,101.717,0.229,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,58.971,62.228,53.962,2.057,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,38.566,39.165,32.849,1.334,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENCL,1,13.565,14.922,12.146,0.35,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENGL,1,17.442,18.498,16.083,0.332,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,14.8,17.42,14.089,0.251,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,1,76.981,77.235,76.637,0.091,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,47.307,47.539,47.18,0.068,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,32.866,33.003,32.746,0.052,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENCL,1,12.302,15.473,10.978,0.834,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENGL,1,19.668,22.157,19.06,0.288,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,16.408,18.21,15.798,0.225,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,1,102.036,102.848,101.741,0.158,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,61.685,63.59,59.526,0.835,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,38.931,39.07,38.776,0.052,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENCL,1,13.914,15.934,11.968,0.496,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENGL,1,17.758,21.862,16.007,0.814,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,14.918,16.54,14.452,0.222,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,1,66.637,74.199,65.729,2.004,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,40.959,45.363,36.778,2.715,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,24.48,24.952,24.372,0.063,100,9,100,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENCL,1,11.367,17.137,8.867,1.565,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_OPENGL,1,15.063,17.576,14.342,0.434,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,13.229,14.643,12.758,0.201,100,9,1000,20,8.6446E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,225.153,226.088,224.132,0.351,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,118.21,120.939,116.34,0.964,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,64.489,69.379,63.954,0.62,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENCL,1,81.027,83.259,79.273,0.246,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENGL,1,283.091,289.233,282.528,0.365,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,110.626,114.386,109.941,0.325,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,193.759,195.976,192.629,0.546,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,96.296,98.917,95.565,0.591,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,52.733,55.525,52.301,0.467,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENCL,1,73.057,75.655,72.607,0.194,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENGL,1,384.052,392.532,383.399,0.589,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,100.278,103.892,99.592,0.335,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,224.299,225.777,223.132,0.567,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,120.176,122.202,118.303,0.912,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,64.534,66.854,63.937,0.557,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENCL,1,81.156,84.136,80.132,0.214,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENGL,1,283.375,287.841,282.927,0.288,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,110.151,114.118,109.741,0.237,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,139.573,140.511,138.938,0.375,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,70.807,73.05,70.402,0.386,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,39.144,41.135,38.774,0.355,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENCL,1,55.72,56.952,54.044,0.193,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENGL,1,283.644,288.28,283.182,0.393,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,77.264,81.179,76.805,0.197,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,172.2,174.45,171.186,0.579,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,90.965,93.961,89.978,0.789,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,53.501,55.587,53.075,0.366,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENCL,1,80.399,83.832,79.309,0.261,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENGL,1,283.49,287.73,282.886,0.328,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,109.574,113.125,108.782,0.332,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,149.163,150.548,147.503,0.673,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,75.835,78.339,75.38,0.487,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,42.908,44.886,42.56,0.36,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENCL,1,72.743,77.644,71.856,0.238,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENGL,1,382.166,386.117,381.534,0.377,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,99.981,103.533,99.208,0.321,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,172.01,173.69,171.207,0.467,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,91.504,93.286,90.83,0.578,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,52.82,54.964,52.453,0.338,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENCL,1,80.471,82.396,79.325,0.2,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENGL,1,283.609,288.052,283.181,0.273,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,110.174,114.281,109.504,0.246,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,110.992,113.566,109.605,0.854,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,55.936,58.299,55.55,0.411,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,31.657,33.471,31.403,0.261,100,8.1.0,100,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENCL,1,55.153,55.959,54.68,0.18,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_OPENGL,1,284.405,288.805,283.961,0.338,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,77.118,80.657,76.678,0.192,100,8.1.0,1000,20,8.69044E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,294.918,307.949,292.583,2.012,100,5.1.1,100,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,159.886,165.705,155.903,2.121,100,5.1.1,100,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,87.391,89.28,86.718,0.394,100,5.1.1,100,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,160.06,174.929,159.566,0.611,100,5.1.1,1000,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENGL,1,0,0,0,0,100,5.1.1,1000,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_VULKAN,1,295.111,309.042,292.969,1.154,100,5.1.1,1000,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,248.119,252.222,247.435,0.575,100,5.1.1,100,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,129.203,132.23,127.585,1.029,100,5.1.1,100,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,68.278,69.259,67.995,0.283,100,5.1.1,100,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,128.612,135.387,128.116,0.269,100,5.1.1,1000,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENGL,1,0,0,0,0,100,5.1.1,1000,20,8.68026E+14
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_VULKAN,1,248.376,255.663,246.273,0.667,100,5.1.1,1000,20,8.68026E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,294.284,306.169,291.981,1.843,100,5.1.1,100,20,8.68026E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,161.257,166.564,157.044,2.262,100,5.1.1,100,20,8.68026E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,86.501,88.493,85.787,0.472,100,5.1.1,100,20,8.68026E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,160.834,170.05,160.283,0.953,100,5.1.1,1000,20,8.68026E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENGL,1,0,0,0,0,100,5.1.1,1000,20,8.68026E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_VULKAN,1,295.911,310.027,293.154,1.299,100,5.1.1,1000,20,8.68026E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,182.022,186.907,180.908,0.702,100,5.1.1,100,20,8.68026E+14
